"","x.state","x.rfbmi5","se","Year"
"1",1,0.667219349378215,0.00809476593639757,"2011"
"2",2,0.662981673819471,0.0118848303669802,"2011"
"3",4,0.622866756922061,0.0116882964226307,"2011"
"4",5,0.648727638619957,0.0117069051425097,"2011"
"5",6,0.601850369427029,0.00535581761423787,"2011"
"6",8,0.561470708112916,0.00659336187544285,"2011"
"7",9,0.596329260048757,0.00896582149897012,"2011"
"8",10,0.637688296834,0.0107937861477814,"2011"
"9",11,0.528563926929189,0.0120198425900959,"2011"
"10",12,0.632979098616756,0.00706511769780715,"2011"
"11",13,0.62662383905768,0.00795774843853997,"2011"
"12",15,0.556542477466723,0.00897753006618202,"2011"
"13",16,0.622797571896293,0.0102725916110854,"2011"
"14",17,0.640628700303811,0.00983160575626181,"2011"
"15",18,0.656338465515079,0.00752372160890338,"2011"
"16",19,0.647591654432226,0.00750485325977445,"2011"
"17",20,0.643948817565663,0.0046936509112034,"2011"
"18",21,0.66474567415157,0.0078130182183767,"2011"
"19",22,0.675771288236081,0.00756090296331617,"2011"
"20",23,0.650464718918085,0.00585283434793747,"2011"
"21",24,0.643924078309646,0.00779976424568856,"2011"
"22",25,0.59319720438261,0.00586512339674251,"2011"
"23",26,0.654360320508622,0.00717852468107594,"2011"
"24",27,0.624435801061733,0.0061166325517295,"2011"
"25",28,0.689045005516595,0.00730689446567454,"2011"
"26",29,0.648261605664525,0.00905837903220114,"2011"
"27",30,0.602514932164089,0.00758199690693675,"2011"
"28",31,0.648782322929096,0.00462942328602314,"2011"
"29",32,0.601551546778058,0.0121005804301909,"2011"
"30",33,0.616448596065823,0.00887552844800694,"2011"
"31",34,0.614668039264406,0.00639996670961283,"2011"
"32",35,0.621762364668483,0.00711960010547927,"2011"
"33",36,0.603163579580273,0.00810032029463533,"2011"
"34",37,0.651209281305998,0.00754555254988406,"2011"
"35",38,0.638004044683359,0.00940101592563992,"2011"
"36",39,0.658637313156467,0.00718554499990523,"2011"
"37",40,0.654235910750497,0.00770085857328519,"2011"
"38",41,0.614868791468494,0.00870253678524387,"2011"
"39",42,0.645312801102796,0.00681343213804476,"2011"
"40",44,0.624468991878186,0.00886001203255854,"2011"
"41",45,0.658540806580745,0.00695885963426159,"2011"
"42",46,0.644449007332533,0.0108929494508937,"2011"
"43",47,0.66487394755847,0.0138982109977761,"2011"
"44",48,0.658491685322978,0.00740319941830481,"2011"
"45",49,0.588852690536743,0.00638636014283834,"2011"
"46",50,0.597505658652002,0.00820034205350774,"2011"
"47",51,0.633305231687604,0.00940358195539416,"2011"
"48",53,0.609876214649504,0.00708568139726777,"2011"
"49",54,0.689198640083479,0.00848354353839886,"2011"
"50",55,0.639921392414466,0.0107587561371519,"2011"
"51",56,0.612554539639254,0.00896982054568722,"2011"
