"","x.state","x.rfbmi5","se","Year"
"1",1,0.669539127756199,0.0077750742658632,"2014"
"2",2,0.64815208232686,0.0106916624362889,"2014"
"3",4,0.639812890204924,0.00699940170234327,"2014"
"4",5,0.705877941550862,0.0103186885680783,"2014"
"5",6,0.597064350706068,0.00724116476135908,"2014"
"6",8,0.574016543182438,0.00584664026944003,"2014"
"7",9,0.603690030563299,0.00856448295707756,"2014"
"8",10,0.674172957876773,0.0112554659759065,"2014"
"9",11,0.548935784356773,0.0140195851115496,"2014"
"10",12,0.622135199067538,0.00708038428371568,"2014"
"11",13,0.657244656943512,0.00870534260543727,"2014"
"12",15,0.580800460535117,0.00859037783332966,"2014"
"13",16,0.657317009140844,0.00997731873527155,"2014"
"14",17,0.638039113322283,0.0093865037686692,"2014"
"15",18,0.664629708576721,0.00634025995662679,"2014"
"16",19,0.669341618052826,0.00728946029753681,"2014"
"17",20,0.65957359841508,0.00535979471725223,"2014"
"18",21,0.667119423806081,0.00790942128351551,"2014"
"19",22,0.689214544783419,0.00746661549532476,"2014"
"20",23,0.644523550557007,0.00724766479003379,"2014"
"21",24,0.648837982740983,0.00836502174471595,"2014"
"22",25,0.588730724063261,0.00663465643919216,"2014"
"23",26,0.655895703212871,0.00696777792837662,"2014"
"24",27,0.640923891948691,0.00485839663121414,"2014"
"25",28,0.70679320859433,0.0104124369421382,"2014"
"26",29,0.655727653506354,0.0089532757789154,"2014"
"27",30,0.629922242907029,0.00862191221492455,"2014"
"28",31,0.6669473841015,0.00546191384808651,"2014"
"29",32,0.635381960482804,0.0131585486718328,"2014"
"30",33,0.635745326531293,0.00961915737757556,"2014"
"31",34,0.631397122635114,0.00685275327716595,"2014"
"32",35,0.648635831725594,0.00828047631542479,"2014"
"33",36,0.610981102680904,0.00802405005646682,"2014"
"34",37,0.655762675830697,0.00726814895622878,"2014"
"35",38,0.687764736867652,0.00933910544651278,"2014"
"36",39,0.667066752893615,0.00758446402505757,"2014"
"37",40,0.682038552018756,0.00700944602866607,"2014"
"38",41,0.617148783236085,0.00934414548012283,"2014"
"39",42,0.640801956932729,0.00703548513056629,"2014"
"40",44,0.62426162780537,0.00931710104374069,"2014"
"41",45,0.670319501818195,0.0065177081025668,"2014"
"42",46,0.651790737712289,0.0105125826375747,"2014"
"43",47,0.671114693905775,0.0101707032215977,"2014"
"44",48,0.678373152427435,0.00679342439516565,"2014"
"45",49,0.595197035247824,0.00522156988406949,"2014"
"46",50,0.602056833904864,0.00779874648348803,"2014"
"47",51,0.647190852269317,0.00713744192540351,"2014"
"48",53,0.633901759714502,0.00710944748177965,"2014"
"49",54,0.696094115466007,0.00748144402909091,"2014"
"50",55,0.674168496209045,0.00845800484383265,"2014"
"51",56,0.6464167195765,0.011018373216389,"2014"
